#{"t_start": 1764620713.0588615, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
80.0,5308,47453.668595
43.0,2188,47484.411348
72.0,5645,47567.721295
26.0,2514,47622.237379
43.0,3820,47664.330459
67.0,6015,47734.219864
69.0,5547,47825.991637
59.0,4909,47882.270777
46.0,3389,47919.126889
79.0,4719,47990.04628
27.0,3456,48032.850513
82.0,5465,48130.133508
99.0,5436,48194.704291
92.0,6837,48310.452006
59.0,4703,48378.949335
64.0,5125,48448.189915
63.0,4882,48536.917572
43.0,4896,48611.946063
62.0,5022,48680.615366
36.0,3585,48735.437479
65.0,5710,48798.692001
73.0,5584,48873.50001
85.0,6660,48956.699692
64.0,5048,49051.253958
69.0,5135,49126.681746
61.0,5442,49201.529747
59.0,4181,49270.486174
43.0,4320,49329.409306
60.0,5383,49406.276864
63.0,4366,49474.544043
72.0,5871,49548.740169
64.0,5460,49632.189357
57.0,4860,49685.934117
78.0,5987,49770.950262
62.0,5079,49828.814378
68.0,5119,49885.501889
37.0,3462,49934.875467
35.0,3656,49975.306734
114.0,6650,50070.773555
54.0,4632,50146.443104
70.0,4998,50203.212061
77.0,4708,50271.003899
33.0,3166,50305.669445
80.0,5760,50368.90001
101.0,5500,50443.930224
79.0,4394,50494.353873
67.0,4698,50545.931472
123.0,6774,50637.707718
87.0,3842,50678.108946
77.0,5408,50757.577935
67.0,5338,50814.749146
55.0,3875,50855.057531
45.0,4135,50928.907439
44.0,4232,50994.494384
176.0,3640,51039.616724
68.0,4963,51129.682936
73.0,5370,51195.236621
208.0,6719,51306.386456
241.0,6372,51385.593475
94.0,6121,51470.691529
56.0,4704,51521.663552
72.0,5815,51599.455616
47.0,3617,51639.188274
84.0,6283,51707.501076
57.0,4372,51770.230423
64.0,4957,51826.256926
70.0,4964,51878.101907
69.0,5166,51953.832739
102.0,5063,52010.144086
194.0,4975,52084.807588
53.0,4043,52136.712286
69.0,5195,52208.807878
55.0,3873,52277.673312
43.0,4669,52340.79321
95.0,5315,52409.889742
33.0,4068,52479.363155
71.0,5334,52545.182361
101.0,5696,52627.031512
30.0,3006,52662.633997
57.0,4403,52708.656848
114.0,6676,52800.86643
47.0,3471,52841.431294
82.0,6860,52937.37757
72.0,5251,53002.251347
61.0,4746,53057.595076
132.0,7063,53168.803736
36.0,2596,53203.411607
85.0,6449,53305.081066
53.0,3186,53339.397026
72.0,5704,53402.143339
51.0,4015,53459.654555
47.0,3705,53503.933987
60.0,3853,53548.795268
48.0,4128,53610.806047
78.0,5244,53667.821357
60.0,4970,53720.1933
56.0,5089,53807.923859
70.0,5086,53868.924237
94.0,6323,53953.478081
61.0,5451,54014.990509
81.0,4525,54065.277197
85.0,5869,54146.678353
98.0,5487,54204.192141
52.0,4658,54274.472926
55.0,3803,54320.545526
35.0,3228,54354.914728
41.0,4102,54418.829681
85.0,5176,54475.154863
60.0,5131,54532.417953
54.0,4287,54596.504214
62.0,4894,54648.178754
68.0,4400,54713.258843
71.0,5157,54769.698197
96.0,6563,54838.774605
78.0,4250,54923.703347
82.0,6376,54993.16971
122.0,6269,55085.8292
88.0,6361,55154.294581
108.0,5921,55241.05159
39.0,2642,55269.743965
51.0,3261,55304.114627
83.0,5116,55377.904334
63.0,4909,55430.070529
151.0,7543,55546.172145
89.0,4903,55615.277328
109.0,5803,55693.257965
95.0,5466,55786.66222
56.0,4372,55853.009939
42.0,4589,55934.15021
73.0,3584,55975.84616
76.0,6024,56045.153863
55.0,5198,56118.340842
82.0,5642,56180.243898
58.0,4901,56257.761379
81.0,4677,56321.505589
77.0,5412,56378.678445
79.0,5557,56459.974758
80.0,5322,56517.297012
51.0,3437,56577.974115
67.0,4509,56628.317486
89.0,5486,56686.999713
99.0,5410,56775.249645
72.0,6376,56847.777177
81.0,5612,56934.553915
67.0,6037,56998.095589
92.0,4696,57066.4972
78.0,5588,57137.054439
82.0,5802,57210.155918
70.0,6137,57303.856361
91.0,5681,57365.706789
52.0,3793,57426.749969
51.0,4248,57472.030443
62.0,4307,57517.537948
42.0,4921,57585.606475
84.0,4571,57636.176321
98.0,6341,57748.72646
115.0,6512,57821.576005
53.0,3988,57880.336471
27.0,2131,57933.813388
66.0,4943,58003.136769
92.0,5222,58072.511715
211.0,6147,58164.81378
107.0,4154,58215.626695
66.0,5137,58317.30852
82.0,4977,58379.027187
67.0,5392,58454.479247
106.0,5800,58556.34949
50.0,3736,58604.691662
99.0,5622,58692.418085
118.0,4625,58744.063495
156.0,4962,58802.266936
65.0,4496,58877.629644
75.0,6194,58953.520939
358.0,6433,59062.319464
100.0,6051,59130.871998
95.0,6261,59215.433313
108.0,5387,59273.553946
80.0,5913,59358.122014
79.0,4882,59423.965064
98.0,5341,59481.76809
67.0,5373,59558.372853
57.0,4209,59608.691496
60.0,5625,59685.948574
112.0,6976,59767.68534
210.0,5415,59845.847837
98.0,5192,59904.006714
86.0,6288,59979.277113
88.0,5425,60059.579103
108.0,4634,60119.68877
76.0,5037,60213.521309
89.0,6451,60299.59531
105.0,6141,60413.828678
59.0,4736,60481.573803
113.0,5736,60565.225036
54.0,4811,60654.751668
76.0,4101,60715.103795
39.0,3415,60767.339935
71.0,4019,60833.992672
79.0,5468,60896.214266
98.0,5775,60977.865164
92.0,4987,61034.65571
45.0,4511,61081.8306
59.0,4895,61159.041573
98.0,6606,61232.9242
68.0,4595,61305.7632
55.0,3298,61340.872163
150.0,7244,61439.181323
94.0,5475,61498.259373
52.0,4332,61548.611179
56.0,4459,61619.774669
34.0,3059,61654.390914
100.0,6117,61725.441698
95.0,5805,61808.21416
80.0,5647,61870.922116
48.0,3678,61936.992543
86.0,5625,62000.939937
84.0,4567,62052.090854
101.0,6175,62160.26275
59.0,4596,62210.690145
84.0,6029,62307.478359
37.0,4320,62368.846977
219.0,4953,62437.41114
91.0,5992,62521.961544
78.0,5062,62581.466296
101.0,6343,62674.042417
112.0,6301,62758.487748
216.0,5118,62831.983382
83.0,5889,62899.361798
137.0,5753,62986.842249
95.0,5702,63064.788942
45.0,4032,63123.520214
84.0,5341,63217.239618
95.0,5753,63288.574378
100.0,6232,63377.653941
91.0,5141,63435.65076
83.0,5689,63515.439746
82.0,6055,63584.517898
80.0,5993,63668.524821
93.0,6220,63739.609384
68.0,5978,63823.844116
59.0,4369,63870.250348
98.0,5856,63937.329441
302.0,6482,64025.910573
103.0,6103,64093.854311
73.0,5029,64171.077849
82.0,6292,64240.417755
112.0,6783,64337.639803
104.0,6420,64407.758466
79.0,5706,64491.39638
21.0,2361,64519.478568
50.0,4334,64566.17165
49.0,4944,64637.488648
63.0,4329,64684.156793
74.0,4961,64737.079514
111.0,6402,64829.062175
89.0,5680,64893.131416
67.0,4166,64957.531881
72.0,5272,65015.674932
104.0,7217,65114.551269
74.0,4407,65161.579659
113.0,5987,65230.246576
100.0,6198,65315.771882
123.0,6341,65385.507997
73.0,5849,65464.739419
32.0,2277,65492.692699
76.0,4064,65534.255143
88.0,5296,65615.379078
70.0,5255,65673.239339
82.0,5625,65755.047076
59.0,4536,65802.392426
74.0,5698,65866.030995
109.0,6459,65956.674189
73.0,4781,66009.009729
158.0,6723,66103.432049
86.0,3892,66144.517612
85.0,6255,66235.823077
99.0,5937,66300.405687
78.0,5637,66380.392993
82.0,5558,66443.63403
104.0,5567,66520.286871
73.0,5326,66582.955491
80.0,5187,66641.16973
51.0,2977,66691.478498
96.0,5989,66760.208968
